"LOCAL_AIRPORT","AIRLINE_CODE","FLIGHT_NUMBER","FREQUENCY","ARRIVAL_DEPARTURE_FLAG","SOURCE_DESTINATION","SCHED_TIME","TIME_ZONE","EFF_DT_FROM","EFF_DT_TILL"
"DEL","9W","841","2","2","MAA","1110","IST","2017-12-12T00:00:00","2018-01-09T00:00:00"
"DEL","9W","841","2","2","MAA","1110","IST","2017-10-31T00:00:00","2017-12-05T00:00:00"
"DEL","9W","841","13457","2","MAA","1110","IST","2017-12-13T00:00:00","2018-03-23T00:00:00"
"DEL","9W","841","1","2","MAA","1110","IST","2017-12-11T00:00:00","2017-12-11T00:00:00"
"DEL","9W","841","6","2","MAA","1110","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"DEL","9W","841","2","2","MAA","1110","IST","2018-01-16T00:00:00","2018-03-20T00:00:00"
"DEL","9W","841","13457","2","MAA","1110","IST","2017-10-29T00:00:00","2017-12-10T00:00:00"
"DEL","9W","841","67","2","MAA","1310","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","798","1234567","2","MAA","1340","IST","2017-12-04T00:00:00","2018-02-18T00:00:00"
"DEL","9W","798","134567","2","MAA","1340","IST","2017-10-29T00:00:00","2017-12-03T00:00:00"
"DEL","9W","798","2","2","MAA","1340","IST","2017-10-31T00:00:00","2017-11-28T00:00:00"
"DEL","9W","798","134567","2","MAA","1340","IST","2018-02-19T00:00:00","2018-03-24T00:00:00"
"DEL","9W","798","2","2","MAA","1340","IST","2018-02-20T00:00:00","2018-03-20T00:00:00"
"DEL","SG","103","1234567","2","MAA","1435","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","SG","103","1234567","2","MAA","1440","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","832","1234567","2","MAA","1600","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"DEL","9W","832","1","2","MAA","1600","IST","2017-10-30T00:00:00","2017-11-27T00:00:00"
"DEL","9W","832","23","2","MAA","1600","IST","2017-10-31T00:00:00","2017-11-29T00:00:00"
"DEL","9W","832","4567","2","MAA","1600","IST","2017-10-29T00:00:00","2017-11-26T00:00:00"
"DEL","9W","832","456","2","MAA","1600","IST","2017-11-30T00:00:00","2017-12-02T00:00:00"
"DEL","9W","832","1234567","2","MAA","1600","IST","2017-12-03T00:00:00","2018-02-17T00:00:00"
"DEL","9W","832","1234567","2","MAA","1605","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","4667","1234567","2","MAA","1605","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","6667","1234567","2","MAA","1625","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","845","6","2","MAA","1735","IST","2017-11-04T00:00:00","2017-12-09T00:00:00"
"DEL","9W","845","7","2","MAA","1735","IST","2017-12-10T00:00:00","2018-01-07T00:00:00"
"DEL","9W","845","235","2","MAA","1735","IST","2017-12-05T00:00:00","2017-12-15T00:00:00"
"DEL","9W","845","23567","2","MAA","1735","IST","2018-01-14T00:00:00","2018-03-24T00:00:00"
"DEL","9W","845","14","2","MAA","1735","IST","2017-10-30T00:00:00","2018-01-11T00:00:00"
"DEL","9W","845","2357","2","MAA","1735","IST","2017-10-29T00:00:00","2017-12-03T00:00:00"
"DEL","9W","845","2356","2","MAA","1735","IST","2017-12-16T00:00:00","2018-01-13T00:00:00"
"DEL","9W","845","14","2","MAA","1735","IST","2018-01-15T00:00:00","2018-03-22T00:00:00"
"DEL","6E","613","1234567","2","MAA","1735","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","845","1234567","2","MAA","1745","IST","2017-10-01T00:00:00","2017-10-28T00:00:00"
"DEL","SG","105","134567","2","MAA","1755","IST","2017-03-26T00:00:00","2017-04-14T00:00:00"
"DEL","6E","0613","123457","2","MAA","1805","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","6E","0613","6","2","MAA","1805","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"DEL","6E","979","1234567","2","MAA","2020","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","739","1234567","2","MAA","2030","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","SG","328","1234567","2","MAA","2030","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","6162","1234567","2","MAA","2035","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","SG","105","134567","2","MAA","2040","IST","2017-04-15T00:00:00","2017-10-28T00:00:00"
"DEL","SG","105","2","2","MAA","2040","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","540","1234567","2","MAA","2045","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","0540","1234567","2","MAA","2045","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","739","1234567","2","MAA","2055","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","SG","105","2","2","MAA","2115","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"DEL","6E","519","1234567","2","MAA","2145","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0519","1234567","2","MAA","2150","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","829","1234567","2","MAA","2150","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0774","1234567","2","NAG","520","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","774","1234567","2","NAG","525","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","469","1234567","2","NAG","610","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","0469","2357","2","NAG","610","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","AI","0469","146","2","NAG","610","IST","2018-01-01T00:00:00","2018-03-24T00:00:00"
"DEL","9W","654","1234567","2","NAG","710","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0135","123457","2","NAG","1030","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","6E","135","123457","2","NAG","1030","IST","2017-03-26T00:00:00","2017-10-27T00:00:00"
"DEL","9W","891","1234567","2","NAG","1410","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","657","2","2","NAG","1510","IST","2017-10-31T00:00:00","2017-11-28T00:00:00"
"DEL","9W","657","3567","2","NAG","1510","IST","2017-12-03T00:00:00","2017-12-09T00:00:00"
"DEL","9W","657","3567","2","NAG","1510","IST","2017-10-29T00:00:00","2017-12-02T00:00:00"
"DEL","9W","657","456","2","NAG","1510","IST","2018-01-18T00:00:00","2018-02-03T00:00:00"
"DEL","9W","657","456","2","NAG","1510","IST","2017-12-14T00:00:00","2018-01-13T00:00:00"
"DEL","9W","657","2","2","NAG","1510","IST","2017-12-05T00:00:00","2017-12-05T00:00:00"
"DEL","9W","657","134567","2","NAG","1510","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"DEL","9W","657","1234567","2","NAG","1510","IST","2018-02-06T00:00:00","2018-02-17T00:00:00"
"DEL","9W","657","147","2","NAG","1510","IST","2017-12-04T00:00:00","2017-12-10T00:00:00"
"DEL","9W","657","14","2","NAG","1510","IST","2017-10-30T00:00:00","2017-11-30T00:00:00"
"DEL","9W","657","2","2","NAG","1510","IST","2018-02-20T00:00:00","2018-03-20T00:00:00"
"DEL","9W","657","1237","2","NAG","1510","IST","2017-12-11T00:00:00","2018-02-05T00:00:00"
"DEL","6E","221","1234567","2","NAG","1950","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0221","1234567","2","NAG","1955","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","135","1234567","2","PAT","610","IST","2018-02-01T00:00:00","2018-03-24T00:00:00"
"DEL","G8","135","1234567","2","PAT","610","IST","2017-10-29T00:00:00","2018-01-31T00:00:00"
"DEL","G8","135","1234567","2","PAT","620","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","494","1234567","2","PAT","655","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0494","1234567","2","PAT","655","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"DEL","6E","0494","1234567","2","PAT","655","IST","2018-02-16T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0738","1234567","2","PAT","825","IST","2018-02-16T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0738","1234567","2","PAT","825","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"DEL","6E","444","1234567","2","PAT","840","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","727","1234567","2","PAT","945","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","140","1234567","2","PAT","1025","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0409","36","2","PAT","1035","IST","2017-11-01T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0409","12457","2","PAT","1035","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","AI","409","1234567","2","PAT","1035","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","727","24","2","PAT","1040","IST","2017-10-31T00:00:00","2017-11-30T00:00:00"
"DEL","9W","727","247","2","PAT","1040","IST","2017-12-05T00:00:00","2018-02-15T00:00:00"
"DEL","9W","727","1356","2","PAT","1040","IST","2017-12-11T00:00:00","2018-02-17T00:00:00"
"DEL","9W","727","13567","2","PAT","1040","IST","2017-12-03T00:00:00","2017-12-09T00:00:00"
"DEL","9W","727","247","2","PAT","1040","IST","2018-02-18T00:00:00","2018-03-22T00:00:00"
"DEL","9W","727","13567","2","PAT","1040","IST","2017-10-29T00:00:00","2017-11-15T00:00:00"
"DEL","9W","727","13567","2","PAT","1040","IST","2017-11-17T00:00:00","2017-12-02T00:00:00"
"DEL","9W","727","1356","2","PAT","1040","IST","2018-02-19T00:00:00","2018-03-24T00:00:00"
"DEL","9W","333","1234567","2","PAT","1055","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","733","1234567","2","PAT","1055","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","723","1234567","2","PAT","1200","IST","2017-03-26T00:00:00","2017-05-31T00:00:00"
"DEL","6E","5126","1234567","2","PAT","1225","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","5126","1234567","2","PAT","1225","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","131","1234567","2","PAT","1230","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","201","1234567","2","PAT","1300","IST","2017-03-26T00:00:00","2017-06-30T00:00:00"
"DEL","AI","407","1234567","2","PAT","1330","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","0407","1234567","2","PAT","1345","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","131","1234567","2","PAT","1405","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","730","1234567","2","PAT","1410","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"DEL","9W","730","1234567","2","PAT","1410","IST","2017-10-29T00:00:00","2018-01-16T00:00:00"
"DEL","9W","730","356","2","PAT","1410","IST","2018-01-17T00:00:00","2018-02-17T00:00:00"
"DEL","9W","730","1247","2","PAT","1410","IST","2018-01-18T00:00:00","2018-02-15T00:00:00"
"DEL","6E","0581","1234567","2","PAT","1415","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","581","1234567","2","PAT","1415","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","730","1234567","2","PAT","1445","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","149","1234567","2","PAT","1505","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","133","1234567","2","PAT","1510","IST","2017-05-15T00:00:00","2017-10-28T00:00:00"
"DEL","G8","133","1234567","2","PAT","1510","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"DEL","6E","415","1234567","2","PAT","1540","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0415","1234567","2","PAT","1540","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","SG","741","1234567","2","PAT","1655","IST","2018-02-11T00:00:00","2018-03-24T00:00:00"
"DEL","SG","741","1234567","2","PAT","1655","IST","2017-11-25T00:00:00","2018-02-10T00:00:00"
"DEL","SG","741","1234567","2","PAT","1655","IST","2017-10-29T00:00:00","2017-11-24T00:00:00"
"DEL","G8","217","1234567","2","PAT","1755","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","149","1234567","2","PAT","1755","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","415","1234567","2","PAT","1840","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","0415","1234567","2","PAT","1845","IST","2018-02-15T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0415","1234567","2","PAT","1845","IST","2017-10-29T00:00:00","2018-02-14T00:00:00"
"DEL","9I","815","3567","2","PGH","955","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","UK","989","1234567","2","PNQ","45","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0177","1234567","2","PNQ","220","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","177","1234567","2","PNQ","240","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","S2","4351","1234567","2","PNQ","320","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","2451","1234567","2","PNQ","320","IST","2017-10-30T00:00:00","2017-12-08T00:00:00"
"DEL","9W","2451","67","2","PNQ","320","IST","2017-12-09T00:00:00","2017-12-10T00:00:00"
"DEL","9W","2451","7","2","PNQ","320","IST","2017-10-29T00:00:00","2017-10-29T00:00:00"
"DEL","9W","2451","1234567","2","PNQ","320","IST","2017-12-11T00:00:00","2018-02-17T00:00:00"
"DEL","9W","2451","1234567","2","PNQ","320","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0643","1234567","2","PNQ","450","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0851","1234567","2","PNQ","500","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","851","1234567","2","PNQ","500","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","643","1234567","2","PNQ","505","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","173","6","2","PNQ","755","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","173","6","2","PNQ","755","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"DEL","9W","365","6","2","PNQ","800","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0769","6","2","PNQ","805","IST","2017-11-04T00:00:00","2018-03-24T00:00:00"
"DEL","6E","769","6","2","PNQ","810","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","365","6","2","PNQ","810","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","769","123457","2","PNQ","815","IST","2017-03-26T00:00:00","2017-10-27T00:00:00"
"DEL","6E","0769","123457","2","PNQ","820","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","SG","185","123457","2","PNQ","825","IST","2017-10-29T00:00:00","2017-12-08T00:00:00"
"DEL","SG","185","123457","2","PNQ","825","IST","2018-02-11T00:00:00","2018-03-23T00:00:00"
"DEL","SG","185","123457","2","PNQ","825","IST","2017-12-10T00:00:00","2018-02-09T00:00:00"
"DEL","9W","365","123457","2","PNQ","825","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","365","123457","2","PNQ","830","IST","2018-02-11T00:00:00","2018-03-23T00:00:00"
"DEL","9W","365","123457","2","PNQ","830","IST","2017-12-11T00:00:00","2018-02-09T00:00:00"
"DEL","9W","365","123457","2","PNQ","830","IST","2017-10-29T00:00:00","2017-12-10T00:00:00"
"DEL","SG","185","123457","2","PNQ","835","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","173","123457","2","PNQ","840","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","G8","173","123457","2","PNQ","850","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","UK","720","123457","2","PNQ","1015","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","UK","720","57","2","PNQ","1020","IST","2018-02-02T00:00:00","2018-03-23T00:00:00"
"DEL","UK","720","123457","2","PNQ","1020","IST","2017-10-29T00:00:00","2018-01-30T00:00:00"
"DEL","UK","720","1234","2","PNQ","1020","IST","2018-01-31T00:00:00","2018-03-22T00:00:00"
"DEL","9W","795","2","2","PNQ","1245","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"DEL","9W","795","2","2","PNQ","1245","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","795","13457","2","PNQ","1415","IST","2018-02-18T00:00:00","2018-03-23T00:00:00"
"DEL","9W","795","7","2","PNQ","1415","IST","2017-10-29T00:00:00","2017-10-29T00:00:00"
"DEL","9W","795","13457","2","PNQ","1415","IST","2017-12-03T00:00:00","2017-12-10T00:00:00"
"DEL","9W","795","13457","2","PNQ","1415","IST","2017-10-30T00:00:00","2017-12-01T00:00:00"
"DEL","9W","795","13457","2","PNQ","1415","IST","2017-12-11T00:00:00","2018-02-16T00:00:00"
"DEL","9W","795","13457","2","PNQ","1420","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0105","123457","2","PNQ","1440","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"DEL","6E","0105","123457","2","PNQ","1440","IST","2017-12-01T00:00:00","2018-02-15T00:00:00"
"DEL","6E","0105","123457","2","PNQ","1440","IST","2018-02-16T00:00:00","2018-03-23T00:00:00"
"DEL","6E","105","123457","2","PNQ","1450","IST","2017-03-26T00:00:00","2017-10-27T00:00:00"
"DEL","9W","795","6","2","PNQ","1455","IST","2017-12-16T00:00:00","2018-02-17T00:00:00"
"DEL","9W","795","6","2","PNQ","1455","IST","2018-02-24T00:00:00","2018-03-24T00:00:00"
"DEL","9W","795","6","2","PNQ","1455","IST","2017-12-09T00:00:00","2017-12-09T00:00:00"
"DEL","9W","795","6","2","PNQ","1455","IST","2017-11-04T00:00:00","2017-12-02T00:00:00"
"DEL","9W","795","6","2","PNQ","1500","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","I5","731","1234567","2","PNQ","1520","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","I5","731","1234567","2","PNQ","1550","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0849","3","2","PNQ","1605","IST","2017-11-01T00:00:00","2018-03-21T00:00:00"
"DEL","AI","0849","124567","2","PNQ","1605","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","369","1234567","2","PNQ","1605","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","849","1234567","2","PNQ","1605","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","369","1234567","2","PNQ","1610","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","SG","938","57","2","PNQ","1650","IST","2018-02-11T00:00:00","2018-03-23T00:00:00"
"DEL","SG","938","57","2","PNQ","1650","IST","2017-10-29T00:00:00","2017-12-08T00:00:00"
"DEL","SG","938","57","2","PNQ","1650","IST","2017-12-10T00:00:00","2018-02-09T00:00:00"
"DEL","SG","938","12346","2","PNQ","1650","IST","2017-10-30T00:00:00","2018-03-24T00:00:00"
"DEL","SG","938","1234567","2","PNQ","1655","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","UK","991","1234567","2","PNQ","1725","IST","2017-08-05T00:00:00","2017-10-28T00:00:00"
"DEL","UK","991","1234567","2","PNQ","1725","IST","2017-03-26T00:00:00","2017-08-04T00:00:00"
"DEL","UK","997","1234567","2","PNQ","1725","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","9W","856","1234567","2","PNQ","1730","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","856","1234567","2","PNQ","1735","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0286","1234567","2","PNQ","1750","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","286","1234567","2","PNQ","1750","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","171","1234567","2","PNQ","1820","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","275","1234567","2","PNQ","1825","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0853","1234567","2","PNQ","1900","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","175","1234567","2","PNQ","1955","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","175","1234567","2","PNQ","1955","IST","2017-03-26T00:00:00","2017-04-30T00:00:00"
"DEL","G8","175","1234567","2","PNQ","1955","IST","2017-05-01T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0671","1234567","2","PNQ","2050","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","671","1234567","2","PNQ","2105","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","363","1234567","2","PNQ","2115","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","363","1234567","2","PNQ","2115","IST","2018-02-18T00:00:00","2018-03-24T00:00:00"
"DEL","9W","363","1234567","2","PNQ","2115","IST","2017-12-09T00:00:00","2018-02-17T00:00:00"
"DEL","9W","363","123457","2","PNQ","2115","IST","2017-12-03T00:00:00","2017-12-08T00:00:00"
"DEL","9W","363","1234567","2","PNQ","2115","IST","2017-10-29T00:00:00","2017-12-02T00:00:00"
"DEL","I5","735","1234567","2","PNQ","2240","IST","2017-11-16T00:00:00","2018-03-24T00:00:00"
"DEL","I5","735","1234567","2","PNQ","2240","IST","2017-10-29T00:00:00","2017-11-15T00:00:00"
"DEL","6E","0951","1234567","2","PNQ","2330","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","951","1234567","2","PNQ","2340","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","0497","146","2","RAJ","515","IST","2017-10-30T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0495","357","2","RAJ","1655","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","AI","0477","146","2","RPR","525","IST","2018-01-01T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0477","2357","2","RPR","525","IST","2017-10-29T00:00:00","2018-03-23T00:00:00"
"DEL","AI","0469","146","2","RPR","525","IST","2017-10-30T00:00:00","2017-12-30T00:00:00"
"DEL","AI","477","1234567","2","RPR","525","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","9W","746","1234567","2","RPR","640","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0757","1234567","2","RPR","645","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","757","1234567","2","RPR","645","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","393","1234567","2","RPR","815","IST","2017-07-01T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0393","1234567","2","RPR","830","IST","2017-12-01T00:00:00","2018-02-15T00:00:00"
"DEL","6E","0393","1234567","2","RPR","830","IST","2018-02-16T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0393","1234567","2","RPR","830","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"DEL","6E","0201","1234567","2","RPR","1230","IST","2018-02-16T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0201","1234567","2","RPR","1230","IST","2017-12-01T00:00:00","2018-02-15T00:00:00"
"DEL","6E","0201","1234567","2","RPR","1230","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"DEL","6E","201","1234567","2","RPR","1300","IST","2017-07-01T00:00:00","2017-10-28T00:00:00"
"DEL","9W","679","1234567","2","RPR","1650","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","6999","6","2","RPR","1730","IST","2017-12-02T00:00:00","2018-02-10T00:00:00"
"DEL","6E","6999","45","2","RPR","1730","IST","2018-02-22T00:00:00","2018-03-23T00:00:00"
"DEL","6E","6999","12367","2","RPR","1730","IST","2018-02-17T00:00:00","2018-03-24T00:00:00"
"DEL","6E","6999","123457","2","RPR","1730","IST","2017-12-01T00:00:00","2018-02-16T00:00:00"
"DEL","6E","6999","1234567","2","RPR","1730","IST","2017-10-29T00:00:00","2017-11-30T00:00:00"
"DEL","6E","4999","1234567","2","RPR","1730","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","0826","1234567","2","RPR","1810","IST","2017-12-01T00:00:00","2018-02-15T00:00:00"
"DEL","9I","803","1234567","2","SLV","615","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0493","1234567","2","STV","535","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","493","1234567","2","STV","535","IST","2017-03-26T00:00:00","2017-05-31T00:00:00"
"DEL","SG","473","1234567","2","STV","825","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","SG","473","1234567","2","STV","835","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","SG","823","2","2","STV","1635","IST","2017-10-31T00:00:00","2018-03-20T00:00:00"
"DEL","SG","823","1234567","2","STV","1635","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","489","1234567","2","STV","1705","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","SG","823","134567","2","STV","1745","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","AI","0489","1234567","2","STV","1905","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","G8","190","1234567","2","SXR","540","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","I5","715","1234567","2","SXR","605","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","UK","799","1234567","2","SXR","715","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","3425","2467","2","SXR","725","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","AI","3425","2467","2","SXR","725","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","SG","215","1357","2","SXR","745","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","I5","715","1234567","2","SXR","750","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","0759","1234567","2","SXR","825","IST","2017-12-01T00:00:00","2018-02-15T00:00:00"
"DEL","UK","717","67","2","SXR","830","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","SG","211","6","2","SXR","840","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","6E","393","1234567","2","SXR","845","IST","2017-03-26T00:00:00","2017-06-30T00:00:00"
"DEL","G8","128","1234567","2","SXR","925","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
"DEL","G8","128","1234567","2","SXR","925","IST","2017-10-29T00:00:00","2018-03-24T00:00:00"
"DEL","6E","653","1234567","2","SXR","1005","IST","2017-03-26T00:00:00","2017-10-28T00:00:00"
